id:ID,:LABEL,comments,body,createdAt,creator,score,sensitive,upvotes,username,post,pcNum,workload1_probability,workload1_label,oracle_label,oracle_confidence_probability,answer
6dfee5c657d040ddbaf20665cced1bd1,Post,219,LOCK HIM UP!  Follow @TrumpTrainUS and echo if you agree!,20201228061421.0,941e60e16d5c49b2b9de3754c90af55b,0.0,False,2700.0,TrumpTrainUS,6dfee5c657d040ddbaf20665cced1bd1,18.0,0.025486816,workload1_not,no,0.95,"no, 0.95"
fbfab2f42c17445da00f3a6784f7ed58,Post,56, #trollKingTrump,20201211004308.0,5bfff17714d21f2d683e5fcc354e5ab3,0.0,False,809.0,PatriotVolition,fbfab2f42c17445da00f3a6784f7ed58,4.0,0.023601888,workload1_not,no,0.95,"no, 0.95"
370ae56e61cb4a63a9832e52c41b284d,Post,20,ylyt nkhff Gyrh,20190721140512.0,15b3ca749d3d414b809436e3428c3fe6,0.0,False,4.0,HSAM1,370ae56e61cb4a63a9832e52c41b284d,4.0,0.02260622,workload1_not,no,0.95,"no, 0.95"
b9881ce2fb1b4d62be1f12e46f76bd84,Post,8,"Good morning, Parler friends! ",20200622130525.0,fcefcf16b5b74052a191aa83e97f647e,0.0,False,9.0,BorisB,b9881ce2fb1b4d62be1f12e46f76bd84,4.0,0.021360084,workload1_not,no,0.95,"no, 0.95"
83122e06ea774b0d8a851e2553d2deec,Post,22,"Good morning, Parler friends! ",20201015112635.0,fcefcf16b5b74052a191aa83e97f647e,0.0,False,17.0,BorisB,83122e06ea774b0d8a851e2553d2deec,4.0,0.021360043,workload1_not,no,0.95,"no, 0.95"
f35b7c4555c046d4a181f04e78d3d2e1,Post,343,"Ok, we're awake now. Sick of talking about it. The Clinton/Obama/Biden/Bush crime syndicate has been waging a catastrophic war on America for decades. Their empire is literally the reason for every war and all economic decline since the roaring 50s and before. They are the highest that Satanists have ever risen. Patriots just want justice for all of it. Pain is coming.",20201025211836.0,f59b5e4f831a430fbc141b043c3baefc,0.0,False,2600.0,StormIsUponUs,f35b7c4555c046d4a181f04e78d3d2e1,50.0,0.020491062,workload1_not,no,0.95,"no, 0.95"
a066f9903eca4f6d9250b69206cc8074,Post,78,"Her name was Czeslawa Kwoka,and her crime was being Polish,Catholic,and 14 years old.Her red triangle was for political prisoners,because of where she was born in Poland.After this photo was taken,she was killed in Auschwitz extermination camp on 03/12/1943 with a phenol injection in the heart.Just before the execution,she was photographed by prisoner Wilhelm Brasse, who would later testify against the executioner.Just before the photo,the executioner punched her in the face, as the hematoma on her lip shows.This is the face of a terrified little girl,who didn't even speak the language of her executioner.She had lost her mother a few days before.But she dried her tears to look presentable for the photo.They took her hair and her life,but they couldn't take her dignity.She was only one of about 250,000 children and minors who were executed in Auschwitz-Birkenau.This is what happens when hatred is cultivated in a nation and thugs gain control.Wake up,America.It could happen here.",20200922020000.0,b4bef61930c044cfb160b27d010efa0f,0.0,False,245.0,Adaarrington59,a066f9903eca4f6d9250b69206cc8074,8.0,0.020205727,workload1_not,no,0.95,"no, 0.95"
8c14ea239f124a8db846aec9a955e1eb,Post,46,#schitler ,20201031011528.0,5bfff17714d21f2d683e5fcc354e5ab3,0.0,False,687.0,PatriotVolition,8c14ea239f124a8db846aec9a955e1eb,4.0,0.019546708,workload1_not,no,0.95,"no, 0.95"
a146474d57ba46b09fbe21c92dcb3ff5,Post,8,Disgusting. Absolutely disgusting.,20201113223739.0,009265844c9d49e482537b4566192822,0.0,False,38.0,Serenity27,a146474d57ba46b09fbe21c92dcb3ff5,5.0,0.019386817,workload1_not,no,0.95,"no, 0.95"
943b59bc9dd0413baeb6332dc21b4750,Post,34,"From all the evidence I've posted, the news articles that have been buried amongst the torrent of other shit going on, the videos....  I am saying this as a white British woman with my own mind and my own knowledge and my own experience of living in London and not afraid of speaking the fucking truth  I do not feel safe in my area of my homeland  And I have girls who will become adults in 3 years   And if things do not change for us now they will only get worse   And I just cannot contemplate that. I can see what's happening here in the UK. I can see where it's all leading towards  It makes me sick. It makes me very fucking angry  I have no faith in our government as it stands to change things for the British people  And that's why I have to fight. With the true information. That's all buried. and won't be seen on MSM. So the brainwashing continues unabated   And by then it will be too late",20200904073303.0,bfa7154bab5643faaef64ad0f8681eb1,0.0,False,69.0,Sal72H,943b59bc9dd0413baeb6332dc21b4750,5.0,0.019194007,workload1_not,no,0.95,"no, 0.95"
6d5363b9dd0449dea1adf4d498e47272,Post,82,"SbbbbbbH lkhyyyr ,",20200609065424.0,33f045b5718443a09867bad7cb84c537,0.0,False,0.0,Hamaaad,6d5363b9dd0449dea1adf4d498e47272,12.0,0.019098435,workload1_not,no,0.95,"no, 0.95"
d051dce76cae49eba38d6b91e92e68b9,Post,1300,Good Morning! Who's with me here? ,20200625144611.0,f10d4d40b1434a96a50bbf9c2d4ca3af,0.0,False,4800.0,ScottBaio,d051dce76cae49eba38d6b91e92e68b9,39.0,0.01629929,workload1_not,no,0.95,"no, 0.95"
158c7174f9054c089f8adfb7b9aff7cc,Post,271,Try this link. The site is overwhelmed right now.,20201030123549.0,89e43877e52645a1bf8239d8a4fa2ac2,0.0,False,1700.0,GenFlynn,158c7174f9054c089f8adfb7b9aff7cc,28.0,0.015866552,workload1_not,no,0.95,"no, 0.95"
847e7edd476f4e50b6180e5820a1f627,Post,91, things socialists say:,20200902135348.0,625fc3023f4545e49b8137156e4074ca,0.0,False,238.0,MarinaMedvin,847e7edd476f4e50b6180e5820a1f627,13.0,0.013775339,workload1_not,no,0.95,"no, 0.95"
4af96eb401ea40ecaf225b2d557e764d,Post,13,#WWG1WGA,20200817153253.0,461f7ac532f1413580554ac52fd8c556,0.0,False,0.0,Raphael111777,4af96eb401ea40ecaf225b2d557e764d,4.0,0.026253857,workload1_not,no,0.9,"no, 0.9"
42185698a76b4d33a626a707972f1ccc,Post,172,Battleground state polling shows tighter Trump-Biden race than national polls | Just The News,20201016130105.0,bfcd1929687d440792e9c90d78fda57b,0.0,False,1300.0,Jsolomonreports,42185698a76b4d33a626a707972f1ccc,18.0,0.021212405,workload1_not,no,0.9,"no, 0.9"
3268161cb4574da184f4679f59331444,Post,35,Texas A&M 'Students for Trump' president called into conduct meeting for placing Trump signs on public property,20201207191226.0,7536fd1d5c3547fa883fb19ea3cbf244,0.0,False,329.0,GreggJarrett,3268161cb4574da184f4679f59331444,5.0,0.01833229,workload1_not,no,0.9,"no, 0.9"
920bee40509b438d806825ecfc01e2a8,Post,64,SWIPE 4 more and ECHO. This sounds extremely likely. Even with all wishful thoughts aside... #trusttheplan,20201010234119.0,5bfff17714d21f2d683e5fcc354e5ab3,0.0,False,462.0,PatriotVolition,920bee40509b438d806825ecfc01e2a8,6.0,0.02035665,workload1_not,no,0.8,"no, 0.8"
30c3f9fc6c4c4ea6a8895e104c255381,Post,75,Trump and First Lady get diagnosed with Covid  They start taking hydroxychloroquine  10 days quarantine pass  (10 days of darkness)  The true evil of the left is exposed during these 10 days  The President and the First Lady emerge completely cured  No more fears of Covid and the mail in voting scam will be put to rest.,20201002171732.0,10d4fd90b2ce48dbb2c20b823595c9e5,0.0,False,378.0,QanonLV,30c3f9fc6c4c4ea6a8895e104c255381,12.0,0.10491201,workload1_not,no,0.75,"no, 0.75"
b268df1ee1f946ffa07f5a8872cc90fc,Post,66,A friend in Los Angeles happened to drive by on Ventura Blvd. in the valley as a huge group of Trump voters drove by. She filmed for 5 minutes and it was still going. @realDonaldTrump -- I don't think this enthusiasm is being properly measured in polls. ,20200914025431.0,fce8aee377440d5f49adbe325e1f5175,0.0,False,470.0,Robbystarbuck,b268df1ee1f946ffa07f5a8872cc90fc,6.0,0.045382224,workload1_not,no,0.75,"no, 0.75"
b26bdacd9e3a4624b577e37992731be8,Post,27,Tens of thousands of people line up in the freezing cold to attend the Trump rally and wait hours to get in only to stand throughout the rally.   Joe Biden could give a rally in a Planned Parenthood break room offering free donuts and still not fill the place.,20201101215552.0,23b4d63be875bf14578e5df5133444c8,0.0,False,526.0,mitchellvii,b26bdacd9e3a4624b577e37992731be8,4.0,0.01848692,workload1_not,no,0.75,"no, 0.75"
c4b2254de7c04134805e5c608d2b1e3f,Post,18,BREAKING: ANTIFA punk turned in by his MAGA Grandma!   Oh yeah!!   #GrandmasForTrump   ,20200801185921.0,c7645180a7d7411689174365a29fbf30,0.0,False,39.0,CockyCat,c4b2254de7c04134805e5c608d2b1e3f,4.0,0.06955063,workload1_not,no,0.65,"no, 0.65"
f0c13a71ec3844aba5cb89d63dc41187,Post,52,Which came first? #TheChickenOrTheEgg   Say NO to the radical Democrat Party's socialist agenda! #VoteRepublican ,20200719181340.0,db78e60178424af29653f58cd8f6b72b,0.0,False,159.0,KelliWardAZ,f0c13a71ec3844aba5cb89d63dc41187,9.0,0.064766996,workload1_not,no,0.6,"no, 0.6"
73bb700bee2a45eeb54ee3806ed3e9a2,Post,46,R E S I S T,20201130164449.0,b9764a80228dbf9c46ee3680bcfe45dc,0.0,False,586.0,sargon,73bb700bee2a45eeb54ee3806ed3e9a2,8.0,0.064669825,workload1_not,no,0.6,"no, 0.6"
16c7eeef64c4423abb90ec065c8753e7,Post,27,COOLEST THING YOU'LL SEE ALL DAY President Trump surprises Colby Covington with a call after his win at UFC on ESPN+ 36!  #trump2020landslide #ufc #colbycovington #colbycovingtonballsofsteel #espn #trump2020 #maga #parlerusa #parler #kagpatriots #neverkneel,20200920044610.0,47653a9bd9214fd4919eb57012467a47,0.0,False,60.0,Tammygrabel,16c7eeef64c4423abb90ec065c8753e7,4.0,0.030284233,workload1_not,no,0.6,"no, 0.6"
a8a2f333cd2a4fb9b601ed296d3a9179,Post,141,Lin Wood is saying out loud what I'm thinking.,20201202030321.0,23b4d63be875bf14578e5df5133444c8,0.0,False,1100.0,mitchellvii,a8a2f333cd2a4fb9b601ed296d3a9179,19.0,0.019742351,workload1_not,no,0.6,"no, 0.6"
f62b7c1f45694c2f82802c4c46160aed,Post,332,PRESIDENT TRUMP VETOES THE NATIONAL DEFENCE AUTHORISATION ACT!!!  ECHO!!!,20201223202535.0,b1ad1b19a70d43ffa9c21a1b650022a5,0.0,False,2800.0,TommyRobinson,f62b7c1f45694c2f82802c4c46160aed,31.0,0.06905067,workload1_not,no,0.3,"no, 0.3"
a26ce81e5c76494ca15e9535e05aa0f6,Post,15,#blm #antifa #trump #election2020 #getoutthevote,20200828025650.0,6e783d8d54584e60ac05307c217de979,0.0,False,93.0,WomenforCapitalism,a26ce81e5c76494ca15e9535e05aa0f6,4.0,0.036532443,workload1_not,no,0.3,"no, 0.3"
588e29072bd0449bbf322d74ddcd7472,Post,23,"Direita segue direita.  Comenta com @ + seu nome, curte o post, da um Echo e siga todos que comentarem o post.  Bora aumentar o numero de seguidores patriotas.",20200717165604.0,8d1ab9648eec433fae18b180af4b38e3,0.0,False,83.0,Mandaniro,588e29072bd0449bbf322d74ddcd7472,8.0,0.033419106,workload1_not,no,0.3,"no, 0.3"
78faf194bdb848ac816353a2aa548e7c,Post,195,"EITHER ALL LIVES MATTER, OR NO LIVES MATTER !   So, to ALL of the bloodthirsty, racist, bigoted, fanatical, unhinged, Christian-hating, Jew-hating, white-hating BLM terrorists (Black Looters Movement) :     FUCK BLM !!!    Who else has the guts to ECHO this ?! Let's roll !!!  #ANTIFA #BLM #DomesticTerrorists #DemocratRiots #DemocratLooting #LAburning #LAlooting #LosAngelesRiots #LosAngelesBurning #genocidal #socialist #communist #Obama #ObamaGate #Democrat #Democrats #treason #JoeBiden   #PedoJoe #Soros #DemocratsAreTerrorists #CoronaVirus #ChineseVirus #WuhanVirus #DemocratPandemic #PandemicHoax #FakeNews #DeepState #WalkAway #Trump #patriot #Patriots #MAGA #KAG #KAG2020 #Trump2020 #VoteRed #WWG1WGA",20200609010906.0,23873d4aad0544d4aa67bf7b7798af58,0.0,False,1900.0,AmericaWins2020,78faf194bdb848ac816353a2aa548e7c,28.0,0.112941995,workload1_not,no,0.25,"no, 0.25"
4595e4fb3f314dd9b50d0642d2f979df,Post,155,Glad to hear Trump feels he has massive amounts of evidence. He should. I can't wait for it to come out.,20201106002315.0,23b4d63be875bf14578e5df5133444c8,0.0,False,1000.0,mitchellvii,4595e4fb3f314dd9b50d0642d2f979df,24.0,0.09958982,workload1_not,no,0.25,"no, 0.25"
9e64634506794a6eac57f0eebf1bae35,Post,50,"Rand Paul, the doctor and anti-war senator, backs Trump, says he kept promise to end U.S. conflicts | Just The News",20200826015056.0,bfcd1929687d440792e9c90d78fda57b,0.0,False,1100.0,Jsolomonreports,9e64634506794a6eac57f0eebf1bae35,7.0,0.08488739,workload1_not,no,0.25,"no, 0.25"
69accb7f08c94560934b6f62105a7c56,Post,165,"Trump gaining strength, especially among minorities in swing states, poll finds | Just The News",20200817220342.0,bfcd1929687d440792e9c90d78fda57b,0.0,False,1400.0,Jsolomonreports,69accb7f08c94560934b6f62105a7c56,11.0,0.08367776,workload1_not,no,0.25,"no, 0.25"
22c8c62c7fe3483aa1ede3541ee881e1,Post,20,"If y'all are against gay marriage or adoption, no lesbian porn for you! Learn to get your head out of your ass! And also how to pleasure a woman. Just Dick rarely does it. So stop thinking you're shit. You ain't shit.  #MAGA #Libtard #MAGA2020 #Trump #Trump2020 #GayIsNotOkay #ProLife #Instablock #potus #parler #usa #parlerusa #republican #buildthewall #democrats #progun #womenfortrump #blacksfortrump #hispanicsfortrump #antivax #climatechangehoax #liberalsmustgo #liberallunacy #noabortion #christian #catholic #god #jesus #jesusislord #alllivesmatter",20200701060050.0,e39ba071f41749eb88eca4443f89fe99,0.0,False,9.0,SimpForSappho,22c8c62c7fe3483aa1ede3541ee881e1,4.0,0.077517025,workload1_not,no,0.25,"no, 0.25"
0736cc770bfa4099850e81e94b898b27,Post,8,"Now this is an Loving and caring President! He sent Mark Meadows out to the Flash Mob outside of Walter Reed showing their Support for our President, to hand out Chocolate Kisses to his supporters! That beats the disgusting kind of Kisses Biden hands out!  Just goes to show he loves Americans and he Loves America!!  #thatsourpresident #getwellpresidenttrump ##trumptrainprayerchain #TrumpSupportersHaveHearts #TrumpSendsKisses #WELOVEOURPRESIDENT #GetWellFirstFamily #CandlelightVigilForFirstFamily",20201003213758.0,760679265417473cac707531178a7e74,0.0,False,27.0,Stand4America,0736cc770bfa4099850e81e94b898b27,4.0,0.06985843,workload1_not,no,0.25,"no, 0.25"
7415654f53234e67996252a6646e8131,Post,91,"Philadelphia, PA #BVFT",20201018203803.0,87d1df9438e33e5ca897f6e2a4dadb3f,0.0,False,1500.0,Katrina,7415654f53234e67996252a6646e8131,8.0,0.06862174,workload1_not,no,0.25,"no, 0.25"
6e4d496035fd4890afffbcc63efe64bc,Post,551,Donald Trump firing back at SCOTUS!!!,20201218090945.0,b1ad1b19a70d43ffa9c21a1b650022a5,0.0,False,5600.0,TommyRobinson,6e4d496035fd4890afffbcc63efe64bc,43.0,0.06803277,workload1_not,no,0.25,"no, 0.25"
ea3aeed3454f43eea136b4414a4148a8,Post,107,Why is this hard? #Trump2020,20201031014355.0,f59b5e4f831a430fbc141b043c3baefc,0.0,False,2100.0,StormIsUponUs,ea3aeed3454f43eea136b4414a4148a8,7.0,0.057162713,workload1_not,no,0.25,"no, 0.25"
c6d50794b2b24714906ee3dad0059cb9,Post,925,THE GREAT RESET  They are not even hiding it anymore. And people thought this was just another conspiracy theory.,20201116103932.0,b1ad1b19a70d43ffa9c21a1b650022a5,0.0,False,3300.0,TommyRobinson,c6d50794b2b24714906ee3dad0059cb9,62.0,0.053080633,workload1_not,no,0.25,"no, 0.25"
6ae10231883040018e295729e83d1b2f,Post,46,The worst human rights violators in the world get key positions at the UN. Should President Trump cut all US foreign aid to the UN? Echo = Yes,20201118162444.0,663c124d46dd415fb3012e1134cf4311,0.0,False,301.0,loveIsrael1,6ae10231883040018e295729e83d1b2f,5.0,0.049856193,workload1_not,no,0.25,"no, 0.25"
2dbef6bfb2654abcae244fb3a2a2113f,Post,25,"Many pictures and video from last night's riots in Wisconsin. The man with a gun was protecting a business when he was attacked by rioters. After being knocked to the ground and another attack being made, the man shot his attacker while still on the ground. What do these phucking terrorists think will happen when they attack armed people. It's time a few more terrorists are shot so they stop this bullshit",20200826152211.0,39afb0ad22bb43da81535f3f5f2726bc,0.0,False,52.0,RandyDonuts17,2dbef6bfb2654abcae244fb3a2a2113f,5.0,0.047183957,workload1_not,no,0.25,"no, 0.25"
195d477b102b4b8aa1594f84a2320889,Post,47,"Be the kind of person who wants to see others succeed.  I'm always throwing love around. Parler style and offline.  If I'm doing good, I can help you do great.  Then YOU can help someone else do better. It's a chain of greatness that just carries on.   Show lots of love today, and everyday.  Help bring each other up.  Even if it seems to go unnoticed, it truly makes a difference.  #KAG #IStandWithTrump  * * * * * * #maga #makeamericagreatagain #parler #parlerusa #freespeech #stopthecensorship #news #dumpfoxnews #nobiden #electionfraud #election2020 #voterfraud #stopthesteal #trump2020 #womenfortrump #republican #redwave #liberals #democrats #saveourchildren #draintheswamp #qanons #bluelivesmatter",20201119174308.0,8021a07037224a87abb5db4238fc2103,0.0,False,139.0,pileofstyle,195d477b102b4b8aa1594f84a2320889,4.0,0.04703088,workload1_not,no,0.25,"no, 0.25"
486d9913eb82405d9d922003e0497516,Post,30,I'm proud to see President Trump and Republicans standing up against this mail in voting fraud. It looks like we're winning the battles against left-wing judicial activism.,20200928185507.0,23b4d63be875bf14578e5df5133444c8,0.0,False,467.0,mitchellvii,486d9913eb82405d9d922003e0497516,6.0,0.0463766,workload1_not,no,0.25,"no, 0.25"
6df7c097b8d54bfc8c000940fcb6f230,Post,42,"#SteveBannon: Do you think #MitchMcConnell is interested in #DonaldTrump winning? Trust me, he's not.  #WarRoomPandemic @WarRoom2020 #ElectionResults2020 #StopTheSteal",20201105230650.0,d88d1a828aad457c84e0af7815f73e12,0.0,False,289.0,WarRoomPandemic,6df7c097b8d54bfc8c000940fcb6f230,6.0,0.035086866,workload1_not,no,0.25,"no, 0.25"
f828bf35e3ab44eb87fb21248a8ec88e,Post,75,MAGA patriot shakes hands with Nancy Pelosi and tells her she is going to jail soon.  Pelosi is a seasoned scammer and shows no emotion.  Elect Laura Loomer for Congress   @DoingRight1 follows back all #MAGA #kag #veteran #Q #GiJoeVets #Trump #lauraloomer,20200712235418.0,de287e8b6026980ea0372c95b1439588,0.0,False,572.0,DoingRight1,f828bf35e3ab44eb87fb21248a8ec88e,4.0,0.034264788,workload1_not,no,0.25,"no, 0.25"
5da7d3b8ffdf4f40ae7f6cc0e9bc6c34,Post,42,"Japanese marching for Trump in Tokyo, I honestly don't think there's ever been a world leader as unifying as Trump has been.",20201129014725.0,eeeb8dd25b7142b1bc69cbdbe1d8bb62,0.0,False,852.0,ThomasFox,5da7d3b8ffdf4f40ae7f6cc0e9bc6c34,5.0,0.029210646,workload1_not,no,0.25,"no, 0.25"
3e46a6ebfe284809bfc4d532f0df63ac,Post,22,"Patriots,  >Rush has it right - we are in a war for the kind of country we will have!  >The Democrats have proven they will do anything to gain power & control! If they ever get power, America will be a a Marxist Country.  >If you want to keep the Freedoms you have known, vote straight RED - vote every Democrat out of office. Tell everyone you can.   This is war!  Fight Patriots Fight!   #gijoevets",20200728215155.0,0614b8f6bfec48f79e7785b2000c0a1a,0.0,False,545.0,Cherokeeowl,3e46a6ebfe284809bfc4d532f0df63ac,4.0,0.027171684,workload1_not,no,0.25,"no, 0.25"
89296ca0530c491d98aaab58534eab6b,Post,30,"I am not a #communist I am not a #conservative  I am not a #proudboys  I am not a #boogaloobois  I am not a #ancom  I am not a #progressive  I am not a #nazi  But I don't believe in focusing on what we aren't.   I am, however,  A constitutionalist An individualist  A free thinker  And a libertarian   We focus far too much on what we are not and what divides us from others. I am part of #americarefounded because they seek to promote the unifying qualities that MOST AMERICANS believe in. We are refounded, we are America.   Refounded, not redesigned 2020. #maga #trump #secondamendment #democrat #republican #liberty #libertycommunity #libertarian #constitution",20201118013944.0,0951a138815a48e5b20a96d612e87a67,0.0,False,28.0,Lukeandsomeguns,89296ca0530c491d98aaab58534eab6b,7.0,0.026928036,workload1_not,no,0.25,"no, 0.25"
1c3a42f9d4394d17ae2b797d9de2b0b3,Post,49,GET THIS LOOK: Red Blouse - $20 Sunglasses - $10 Smith & Wesson 9mm EZ - $500   Echo if you're voting RED to protect the 2ND!  #gunowners #guns #girlswithguns #conservative #conservativewomen #trump2020 #parler #gunsofparler #2ndamendment #women,20201025170222.0,47653a9bd9214fd4919eb57012467a47,0.0,False,81.0,Tammygrabel,1c3a42f9d4394d17ae2b797d9de2b0b3,12.0,0.025456375,workload1_not,no,0.25,"no, 0.25"
cab61bcd1df4470cb70e009daba12fda,Post,76,"When the left have been forcing bogus cases of ""refugees"" (or more to the point, illegal economic migrants) onto the constituents they serve, there will come a time when enough is enough.  The left play the demographic game to stay in power. They abuse immigrants and help child sex traffickers along the way.   It has to stop. It must stop.",20201001120957.0,b1ad1b19a70d43ffa9c21a1b650022a5,0.0,False,271.0,TommyRobinson,cab61bcd1df4470cb70e009daba12fda,10.0,0.024699178,workload1_not,no,0.25,"no, 0.25"
83f06b1bba3f49bb97404dcb307da68d,Post,282,For the person who got triggered read above post   Looks like my reposting of Kimberly Klacik's twatter post got someone triggered as their post below suggests   Fix Your Failed Country Tommy  McConnell's Wife: Her father fled Chinese Commies 1949 in Mao Revolution.  He fled to Taiwan.  She born Taiwan.  They came to USA.  He built his business here.  Wife & Father in Law are Not CCP or Commies. Clearly Opposite Unless You Have Evidence Extorted.  Used to like you Tommy. But you not doing shit for your country anymore and you just rapid oost w/o knowing anything or verifying. Tyoical of Left & bottom end of Trump cult.  McC wife & father in law are American.  You are not.  I used to tweet Abbott who followed my original account to make you honorary Texan. And Trump make you a citizen (which he cant do).  No more  Stay out of our business you dont understand,20201220160900.0,b1ad1b19a70d43ffa9c21a1b650022a5,0.0,False,1000.0,TommyRobinson,83f06b1bba3f49bb97404dcb307da68d,31.0,0.021354297,workload1_not,no,0.25,"no, 0.25"
3c056a5604df4f24ae3aea9552febf23,Post,68,"In competing town halls, Trump defends efforts on coronavirus, Biden still unclear on court packing | Just The News",20201016130124.0,bfcd1929687d440792e9c90d78fda57b,0.0,False,445.0,Jsolomonreports,3c056a5604df4f24ae3aea9552febf23,4.0,0.01972902,workload1_not,no,0.25,"no, 0.25"
f69d8b34934b4a7495ed68bfdbed90cd,Post,112,"""What is immoral for an individual is immoral for the gov't. ... It's immoral to have a $25T debt because we are borrowing from your future.""  Sen. Rand Paul warns the tide is always moving in direction of big gov't & allure of ""free stuff."" We must fight, or we'll one day lose liberty",20200724202550.0,26d033ca2754418bbb12fb9aba9922e8,0.0,False,659.0,YALNational,f69d8b34934b4a7495ed68bfdbed90cd,10.0,0.01956446,workload1_not,no,0.25,"no, 0.25"
888da19b68304f3096881e870bdc9537,Post,312,"Let us build a strong community on Parler.   Look forward to having open discussions about politics, religion, culture and history.  As of now, the platform is completely free of leftist and Islamic trolls, which is a huge relief. The 1000 character limit is ideal for these discussions.   At any rate, it could not be worse than a filthy platform like Twitter",20201120034054.0,160e383f4271480c982e47848508ce9d,0.0,False,995.0,trueindology,888da19b68304f3096881e870bdc9537,5.0,0.01852673,workload1_not,no,0.25,"no, 0.25"
23009f71cba342859479f486a78663cb,Post,23,The only people Trump hates more than his supporters are military veterans.   #maga #trump #kag #donaldtrump #conservative #republican #usa #wwg #keepamericagreat #america #wga #qanon #trumptrain #draintheswamp #politics #a #americafirst #freedom #covid #fakenews #q #alllivesmatter #bluelivesmatter #bhfyp #ElectionResults2020 #Election2020results #LatinosForTrump #Democrats #CorruptDemocrats #Trump2020 #Trump2020NowMoreThanEver #MAGA #MAGA2020 #TrumpTrain2020 #KAG #KAG2020 #antifa #stopthesteal #saveourchildren @seanhannity @dennispragershow @thechrisplanteshow @tedcruz @devinnunes @dineshdsouza @officialphilrobertson @diamondandsilkteam #defundthemedia #prolife #2A #parler #christian #jesus #biden #blacklivesmatter #gop #democrat #prolife #republicans #liberal #womenfortrump #presidenttrump #vote #potus #obamagate #redpill #blm #memes #rightwing #patriot #fucktrump #echo #truth #foxnews #backtheblue #conservatives @OWN @newsmax,20201118012537.0,86b9938277344f18962120ba5afcd5fb,0.0,False,30.0,PatriotTears,23009f71cba342859479f486a78663cb,5.0,0.018175235,workload1_not,no,0.25,"no, 0.25"
2cfe8e4a0aa842b4a617e929a2a602d2,Post,18,"Folks, it's either support Trump or be a Christian. Can't say you follow Jesus and then support someone who rejects literally every single one of his teachings. EVERY SINGLE ONE. Most on this website have chosen Trump and thrown Christ to the curb. You'll get mad at me and the more creative ones might even send a verse with no context. But not one of you can name one of Christ's teachings that Trump observes. NOT ONE.   I don't hate you, I'm not trying to be mean. But if you think Trump and Christianity are compatible, you are sadly mistaken.   And, when this is all over and orange Satan is in jail, you will all deny you ever loved Trump. But we'll remember the damage you did to the church by choosing evil over decency. We will never forget.  #maga2020landslide",20200711152300.0,3404486b8e1f4cc8880d43c5aca64904,0.0,False,1.0,trumpisthedevil,2cfe8e4a0aa842b4a617e929a2a602d2,4.0,0.017423226,workload1_not,no,0.25,"no, 0.25"
7ce07fd9091f4683b408d1dbfeb16038,Post,75,Is Your State On The List?  Obama and Holder Hijack the Redistricting Process to Seize Republican Areas - trained activists have been unleashed to take over the electoral map drawing process  We will NEVER win another election if their scheme is successful,20201216044941.0,cdff1e82aaaa4ec0ac15c078a8ac305c,0.0,False,385.0,Amymek,7ce07fd9091f4683b408d1dbfeb16038,7.0,0.01592023,workload1_not,no,0.25,"no, 0.25"
e82cd3f080414c2a99951e2fd715cb39,Post,39,"YOU are a SLAVE. Perhaps ""3/5ths"" a person.  My MA Federal lawsuit targets REAL CRIME SCENE of #ElectionFraud: weighted race computer algorithms that ensure you don't get ""One Person. One Vote""  Get educated, or be enslaved.   Your homework.   Read this:",20201211194637.0,707b98d31a3246fbafc48384b09443c3,0.0,False,666.0,DrSHIVA,e82cd3f080414c2a99951e2fd715cb39,4.0,0.015870057,workload1_not,no,0.25,"no, 0.25"
93e8b5b934e64db89a3eb9e6a34072c7,Post,89,Liberalism is a mental disorder,20200628235638.0,10d4fd90b2ce48dbb2c20b823595c9e5,0.0,False,197.0,QanonLV,93e8b5b934e64db89a3eb9e6a34072c7,10.0,0.015314731,workload1_not,no,0.25,"no, 0.25"
e7f1c34c5ee44c2fbd445e54a6f19640,Post,417,"OMG. Trump is 77,000 votes ahead in North Carolina and has a lock for victory there. He needs the state to get to 270.  But listen to this.   North Carolina has just announced that they will not report their final numbers until November the 12th. Yes I'm not kidding. We have to wait until November the 12th for North Carolina to report their state. This is beyond preposterous. This election has become fraud on top of fraud on top of fraud.   Beyond belief.",20201104233342.0,23b4d63be875bf14578e5df5133444c8,0.0,False,1200.0,mitchellvii,e7f1c34c5ee44c2fbd445e54a6f19640,29.0,0.0147067495,workload1_not,no,0.25,"no, 0.25"
e84ced02810d4cc2831483fe05b5dad8,Post,121,"This is out of Coffee county Ga it is a total bombshell, It has fallen through the cracks, it proves the rest of this theory. No one is talking about it, Whomever ties this video to the larger allegations and get it more attention will be furthering the cause, I'm pleading patriots!!! This video show it plain as day. This woman has no idea who Hugo Chavez is, yet she's able to show the system working perfectly as designed. This video need to be shown at one of the hearings. I've sent it high and low with practically no response.   I'm imploring you, My gut tells me this video has power and the patriots took it and released it at great risk Please do anything you can!",20201213013435.0,babbe403fe3c41c88087f82a582720fb,0.0,False,1000.0,305er,e84ced02810d4cc2831483fe05b5dad8,15.0,0.014575631,workload1_not,no,0.25,"no, 0.25"
84ee2617c61d41de830c384478e25bdc,Post,77,Noncitizens and illegal immigrants found in North Carolina voting and jury pools,20201208184056.0,06287efb07d94a9d866e5863ff4d5e31,0.0,False,700.0,SecretsBedard,84ee2617c61d41de830c384478e25bdc,7.0,0.014250377,workload1_not,no,0.25,"no, 0.25"
