id:ID,comments,body,createdAt,creator,score,sensitive,upvotes,username,post_x,workload1_probability,workload1_label,post_y,pcNum
57d04697424647dfa0d3a3dec49a124e,3,@TeamTrump,20200731123200.0,e11890c2ffc348df9cb703651a3cc9c0,,False,6.0,LibertyElaine,,0.5109725,workload1_entailment,,
3923e056aef040579ca7e0c9dc661cc1,3,I choose Trump!,20200807001336.0,87d97ed256cb4450aa75a789e2d5c8a2,,False,17.0,RightoftheRight,,0.6273839,workload1_entailment,,
ccd24c5415e3442ab760d83bc20855df,3,#TRUMPWON🇺🇸 #maga #kag #trump2020 @RudyG #censorship #savethechildren #jfk#stopthesteal #election2020 #ccp #potus45 #fightback #freedom #sidneypowell #greatawakening #nevergiveup #voterfraud @TheProudBoys #electionfraud #trumparmy #infowars #americafirst #17 #qarmy #obamagate #2ndamendment @teamtrump #holdtheline@EricTrump #agenda21#bikersfortrump#greatestpresidentever #molonlabe #fakenews#weloveyou #pedogate #hcqworks #maga2020 #ghislainemaxwell #kag2020 #trump #poyb #usa #wethepeople #wwg1wga #wwg1wgaworldwide #qanonworldwide @GenFlynn #treason #pizzagate #dominion @DanScavino45 #mailinballots #warroompamdemic #satanicelite @JoePags #riggedelection @WarRoomPandemic #billgates #vaccines #childsextrafficking #bigtech #1776 #socialism #military#epsteinisland #bidencrimefamily #digitalsoldiers #qanonarmy #patriots #wakeup #trumptrain @JennaEllisEsq #communism #satanicpedophiles #parler #bigtech @SidneyPowell @QAnon76 @QanonLV @DigitalSoldier17 @StormIsUponUs @linwood,20201215003235.0,d8351de608ea4442a8feeb58c4bd191a,,False,5.0,Reeseysnotsorry,,0.3982518,workload1_entailment,,
957d7884bbd0420284e782315c520c67,3,Facebook Forced to Issue Correction After Humiliating Challenge – United We StandECHO ECHO ECHO!!!!! Make this go viral!Stand With President Trump#Trump2020LandslideVictory #Trump2020Landslide #Trump2020 #TRUMP2020ToSaveAmerica #AmericaFirst #VoteRed2020 #VoteRedToSaveAmerica2020 #VoteRedToSaveAmerica #RedWave #RedWave2020 #WeThePeople #1A #2A #2AShallNOTBeInfringed #NRA #USA #PJNET #AllLivesMatter #StandUpForAmerica #TrumpRally #TrumpRally2020 #SCOTUS #SupremeCourt #PromisesMadePromisesKept #PromisesKept #stopthesteal #StopTheCoup #4MoreYears #FourMoreYears #AuditTheVote #AuditTheVotes #AuditTheElection #AuditTheBallots #LegalVotesOnly #CountEveryLegalVote #OnlyLegalVotes #DeclassifyEverything #DominionVotingSystems #GodWins #HoldTheLine #ILoveAmerica #DoNotConcede #SwampPanic #FightBack #BidenCheated #BidenCheats #echo #viral #Trending #Trend,20201130160426.0,4cec21e61e90456ea5c64f1f738c180a,,False,36.0,Darkman3500,,0.8750468,workload1_entailment,957d7884bbd0420284e782315c520c67,1.0
888d5c0d172744cc8144ab89c16ca42c,3,"BLAH BLAH BLAH.......so what, all evidence we know BUT NONE OF THESE criminals are being raided by FBI army like they did to Gen. Flynn, Roger Stone, Popadopalas? WHAT DOES IT TAKE TO SEND THEM TO JAIL? Radical violent, Resistance socialist dems and Revengeful TDS snowflakes prefer china over AMERICA...I find this so unpatriotic it's sadening! #KAG2020Promises Made & Promises Kept is Pres. TRUMP's presidency! America voted for a fighter, Patriotic champion & will vote again #KAG2020! Despite attacks, lies, hate propaganda 24/7 spewed by leftist radical socialist dems, LSM media & antifa the real Fascist. Pres. TRUMP prevails for all Americans even on the world stage! #MAGA!",20190829171304.0,460142419ab84cb28837e840cc68da1d,,False,6.0,1Surfaben,,0.58311844,workload1_entailment,,
a6e32cb177d24086868e5e9dd3806a31,3,⚔️❤️🇺🇸🦅💪🏻🙏🏻👊🏻⚔️Seven trumpets🎺🎺🎺🎺🎺🎺🎺#patriots #america#stopthesteal #magarally #supporttrump #kag #trump2020 #1776#americafirst #dominion#maga #maga2020 #wwg1wga #kag2020 #thesepeoplearesick #bidencrimefamily #frazzledrip #pedowood #democratcriminalcabal #election2020 #teamtrump #pedogate #obamagate#GODWINS #mailinballots #whereshunter #laptopfromhell #treason #holdtheline#nevergiveup #electionfraud #ghislainemaxwell @davidwilliams128#poyb @TheProudBoys #thesepeopleareevil 🇺🇸 #freedom #epsteindidntkillhimself#USA #truth #factsmatter #missing #tunnels #childsextrafficking#humantrafficking#trump #potus #clintonbodycount@teamtrump#SidneyPowell#warroompandemic#voterfraud #electionfraud #greatestpresidentever#infowars #releasethekraken#digitalsoldiers#wakeupamerica #walkaway @Qanon #qanonarmy#GodblessAmerica #bennyjohnson #HowieCarr #bigtech #Trump2020landslide@EricTrump #Trumptrain Don’t lockdown🔥IT IS NOT THE LAW‼️#fightback in masses,20201121000605.0,d8351de608ea4442a8feeb58c4bd191a,,False,79.0,Reeseysnotsorry,,0.43289247,workload1_entailment,a6e32cb177d24086868e5e9dd3806a31,1.0
08d6bfeca5aa4bc5b0b65a6a7b3a9da5,2,🦅💯#Trumpwon🇺🇸🦁🎺Jan6beinDC❣️#crosstherubicon#patriots #lioness#maga #kag #trump2020 #proudboys #censorship #america #savethechildren #stopthesteal #elections2020 #potus45 #fightback #freedom #holdtheline #kraken #nevergiveup #voterfraud #electionfraud #americafirst #obamagate @teamtrump #fakenews#greatestpresidentever #molonlabe #weloveyou #pedogate #maga2020 #kag2020 #trump #poyb #usa #wethepeople #wwg1wga #qanonworldwide @GenFlynn #treason #pizzagate #dominion @DanScavino45 #warroompandemic #satanicelite #riggedelection #childsextrafficking #bigtech #1776#military #pedovores #tyranny#bidencrimefamily #digitalsoldiers#wakeup #trumptrain #communism #satanicpedophiles #solarwinds #hrc #constitution #constitutionalrepublic #epsteinisland #donaldtrump#1a #2ndamendment#godwins #parler #nomasks #lockdowns#theyareallconnected #cannibals #sayit #holdthelinepatriots #adrenochrome#teamtrump#silentnomore#fighfortrump #deepstate #draintheswamp#06jan,20201223010538.0,d8351de608ea4442a8feeb58c4bd191a,,False,3.0,Reeseysnotsorry,,0.35829297,workload1_entailment,,
64616dc1595342019a3a196fe34727c9,2,Not going to happen...Trump will see to it..,20201109202954.0,1c03467171604e5f971d68b386ff99ba,,False,10.0,Virtualunwinds,,0.44228762,workload1_entailment,,
e9589941a88f477ab020e00d9a915158,2,🙏🏻🇺🇸TRUMP 2020🇺🇸🙏🏻,20201222141751.0,48161e4db7554589990e91e328ad900e,,False,11.0,BMoore1,,0.49246666,workload1_entailment,,
e4de66f6094a4b12bea5e4ee5aebf0b7,2,Hey 👋 Democrats!Are you tired of being lied to?GO TRUMP! 👍,20200909134347.0,2d3ca415ca974b1da10686bdf79be385,,False,58.0,Jimwoods2,,0.39540875,workload1_entailment,,
e71d3a267bb64c79becee123aff22378,2,@TeamTrump,20201106114450.0,cff902de8213412a9531494a30942e4a,,False,5.0,Garywjoy,,0.51097035,workload1_entailment,,
17ea62d46f074bfe909bcdbaa9cbfb15,2,"GOP Electors In All 7 Swing States Cast Votes For President Trump, Opening Way For a 12th Amendment Trump Victory!#keepamericagreat #trump #trumptrain #donaldtrump #trump2020 #usa #uselection2020 #bestpresidentever #godblessamerica #godblesspresidenttrump#maga2020 #votetrump #republican #conservative #ny #texas #arizona #california #florida #stopthesteal #electionfraud2020 #freshamericannews #sidneypowell #bidencheated",20201215214652.0,b3a1d40fc83f454d8e9b9a2a70d78b03,,False,16.0,lisabrooks10,,0.45087975,workload1_entailment,,
45ddb0cfbdb74acfa7319fa8062177a2,2,"@GenFlynn @mflynnJR -Judge Emmet Sullivan is a prime example of the #Rogue Partisan Judiciary as is The Commonwealth of Pennsylvania Supreme Court.j who ust made a mockery of their Institution. But what amazes me most about our Country is that there are never any repercussions for the #Rogue members of the #Judiciary. The #NinthCircut and #StateSupremeCourts are prime examples. They are duty and duly bound to follow the law and the Constitution. This mess needs cleaned up, as a matter of fact, for me anyway, it's #Priority #1. Even Reuters finds Judicial Misconduct rampant (see attached), but the panels of Appeals Courts and State Supreme Courts cockeyed decisions are highly partisan. Partisan acts have no place in the Judiciary. FULL STOP. Bad /Partisan Judges need to be removed and held accountable. #MAGA #trump2020landslide #patriots",20201129161958.0,9522d99fc9ea4c20bd55f72ded19e2f9,,False,41.0,PeteLeansRight,,0.70950454,workload1_entailment,45ddb0cfbdb74acfa7319fa8062177a2,1.0
5a5f440a13464b0ab387f6002415fc9a,2,YASSSSS!!!!! F that KENYAN! #Trump2020 #MAGA,20190718011410.0,2d8f5007fd8445e4b6f349906ffe007a,,False,0.0,TrumpsGucciGirl,,0.44119775,workload1_entailment,,
8c46680979cf4152897855800fb168e6,2,Absolutely yes! #qanon #trump2020 #maga #voteredtosaveamerica,20200630182704.0,eee8a238318642dcb09e1be5891cd84e,,False,3.0,Amberwheeles,,0.93464196,workload1_entailment,8c46680979cf4152897855800fb168e6,2.0
131c36cbb7654bfe92356de7aa63aadd,2,"Soros funded Democrats agenda: deny, deflect, distract, disarm, divide, defund, destroy and make Americans dependent on big government handouts. Sheep running to slaughterPatriots, rise up and be silent no longer #trump2020 #voteredtosaveamerica #backtheblue #2ashallnotbeinfrindged",20200719024043.0,524854e849b2470aa239e14d359477da,,False,6.0,Justusfarms19,,0.8406547,workload1_entailment,,
c99a0b7285c949c8a4a769cb30746341,2,⭐️⭐️⭐️#wwg1wga #wwg1wgaworldwide #trumptrain #trump2020 #voteredtosaveamerica #votetrump2020 #vote #maga #ifollowjesus #keepamericagreat #patriots #q #qanon #qanonpatriots #parler #parlerusa,20200630212629.0,4e280139655741c3b7b032ea8dffddcf,,False,58.0,IkeB,,0.4411277,workload1_entailment,c99a0b7285c949c8a4a769cb30746341,1.0
a79b9746c3044688b8958822432917c3,2,#trumpwon,20201114160917.0,11caffddf11b4439aa2b5a412f93f1f4,,False,16.0,Mishellespry,,0.54103214,workload1_entailment,,
600cd96c510943428c27ec896d95d723,2,#gitmobay#trumpwon,20201217040457.0,11caffddf11b4439aa2b5a412f93f1f4,,False,31.0,Mishellespry,,0.34418356,workload1_entailment,600cd96c510943428c27ec896d95d723,1.0
971f4e5e173e4bc09fe691b446b11741,2,Trump 2020 🇺🇸🇺🇸🇺🇸🇺🇸,20200904181054.0,6cf5791bf6584f37ba6754e749d245db,,False,16.0,Guerracarlos,,0.5783434,workload1_entailment,,
87431d296289426c99ac157bc178ab1c,2,Great ! Can't wait !#trumpwon,20201111085725.0,11caffddf11b4439aa2b5a412f93f1f4,,False,37.0,Mishellespry,,0.6048661,workload1_entailment,,
f0da2a9c881942bf95fe01d0f61be627,2,RIGHT ON! 👍GO TRUMP! 👍,20200928223303.0,2d3ca415ca974b1da10686bdf79be385,,False,7.0,Jimwoods2,,0.49096683,workload1_entailment,f0da2a9c881942bf95fe01d0f61be627,1.0
987a6ceb9bfe4bf1ba8112f8977b6c8c,2,"Trump will easily beat this. This is a mere formality, we’re on God’s timeline. Our focus should be making the truth about dealing with this alien china virus transparently. Huge opportunity for good! GOD IS WITH US!",20201002072925.0,f1c6851c95c98c2d2af35eec0c9cc635,,False,25.0,Ali,,0.58275783,workload1_entailment,,
d5b9013fa02647fb82f3f07b376e9c92,2,Why Mr. President? why? they torched those forest!! they were caught red-handed !!! hard to feel any empathy for California I’m sorry it’s just hard! they keep voting for socialist communist Marxist officials to represent them and this is what you get! show us you care about the rest of the country this time !...you must vote for The Man !!Re-elect Donald J Trump do it California !!! do you like living like that? It’ll be a great day for this country when California goes red!,20201017145920.0,de9fa228feb64fd582ac571af962ad5f,,False,2.0,Standingtallusa,,0.3310546,workload1_entailment,,
b777e91684944e5aa463ba635ea444db,2,#TRUMP #TRUMP2020 #PresidentTrump #America #MAGA #KAG #USA #BacktheBlue #Republicans #Democrats #WomenforTrump #MexicansforTrump #FakeNewsMedia #EnemyofthePeople #CancelCulture,20200926215055.0,20039929947b40788943b6d52f658e7d,,False,28.0,tjf2020,,0.3813688,workload1_entailment,,
5d471b9a59ee4b3e8e3956ad889c626e,2,TRUMPENCE 2020❤️💙❤️🇺🇸🎉,20201006020358.0,1564d98d943b4ab4a1715b1786675576,,False,22.0,Mackie215,,0.50302315,workload1_entailment,5d471b9a59ee4b3e8e3956ad889c626e,1.0
