vertex_id,asin,parent_asin
2226,,b0868kbcs2
2227,,b07l9rfjwj
2228,,b09qg4vx3h
2229,,b09qpnbnp8
2230,,b007y2sckm
2231,,b07s86nr2j
2232,,b07jlkzdbn
2233,,b07k63ms13
2234,,b07gbdqh4x
2235,,b07yf24bh9
2236,,b0bkzpldst
2237,,b00y1flkfe
2238,,b076glpsf6
2239,,b000i1x42m
2240,,b07zftx5c5
2241,,b09w294zf3
2242,,b0719jsm8g
2243,,b0065anheu
2244,,b00ca36zky
2245,,b0b318k9sq
2246,,b017dp5kwc
2247,,b07c6vw8ss
2248,,b075sp4x2w
2249,,b09mm7j9l6
2250,,b01gjkdp3i
2251,,b08gl37wt4
2252,,b01asf0i9y
2253,,b084d2qxcm
2254,,b07p7sqxkw
2255,,b001f51a4y
2256,,b074kvfndp
2257,,b07chq49qb
2258,,b0blnnlxmq
2259,,b08cv8cqnf
2260,,b07hjh4ggd
2261,,b0007y3a9c
2262,,b07zczfgw4
2263,,b0c5qmntp1
2264,,b08dcgvyvj
2265,,b001cejhra
2266,,b07mzl6g4g
2267,,b000fblqlg
2268,,b08jyw4kqc
2269,,b01m655233
2270,,b07mzpwxrj
2271,,b09g6m445q
2272,,b09928ykjl
2273,,b0b1mjskrp
2274,,b0050plcuw
2275,,b085hn12rd
2276,,b000psbncg
2277,,b00067lafg
2278,,b07jzy82z4
2279,,b003byrdk2
2280,,b01ma43rs5
2281,,b00sku5qis
2282,,b0bc1h1s6p
2283,,b093tp33fv
2284,,b09p85tmtv
2285,,b00esn5vtk
2286,,b07r6ljhf3
2287,,b08lp2ksr1
2288,,b07l2jhsn5
2289,,b07bl2j2yh
2290,,b0b3t91x36
2291,,b006jcwgic
2292,,b00pchquv4
2293,,b004fz5d3k
2294,,b07l9fhc9w
2295,,b0bbts4spv
2296,,b00ayumb8k
2297,,b00bvc0lc8
2298,,b07fz3h5gf
2299,,b01eaopu8i
2300,,b082m8z75r
2301,,b000upr5ty
2302,,b07rwhtr3l
2303,,b0015yj0gk
2304,,b0bxpfq5w4
2305,,b07jr68sh5
2306,,b07h7f582r
2307,,b0bpy3shjj
2308,,b095lqyftc
2309,,b08281yzl3
2310,,b07vz12kqt
2311,,b0c5b3ywj7
2312,,b01avjy15y
2313,,b09ksczrll
2314,,b07y9yvlfq
2315,,b0bk3gdzf6
2316,,b01mxptkzr
2317,,b078b3hgbg
2318,,b01mf9l48l
2319,,b09b4cqkws
2320,,b0167zwip6
2321,,b0bsl1flgw
2322,,b07vwscgc2
2323,,b097dyzzdz
2324,,b01g2yp6cy
2325,,b093qhz7q2
2326,,b000vqzols
2327,,b0bz4qqs8p
2328,,b0c4g63cd2
2329,,b074293b3j
2330,,b073hyw9lw
2331,,b07vwtk3xh
2332,,b0byv1t661
2333,,b084kh8ntw
2334,,b07v2f8w1d
2335,,b014i986dg
2336,,b0c4xr6k9x
2337,,b07lfdsjkq
2338,,b09z6mc235
2339,,b00ntbhe2o
2340,,b079l5p8cb
2341,,b09gxggrdq
2342,,b010pwalga
2343,,b00p8nq9gs
2344,,b0byt8bbyz
2345,,b007zpacd8
2346,,b08p1h1l7r
2347,,b00fy6py8i
2348,,b01ioy3iac
2349,,b07fqp39h1
2350,,b083j4wg4w
2351,,b01eyhozg4
2352,,b07pfn1q3q
2353,,b08kjlcc6r
2354,,b007e8kceu
2355,,b005vsubri
2356,,b0c5rt5d63
2357,,b07zjfww2k
2358,,b07rj9df83
2359,,b07rn2wqdk
2360,,b07h9yy5qh
2361,,b07wwshryr
2362,,b01b2kpuyw
2363,,b09z2rvbcp
2364,,b071r8dsxd
2365,,b085clm4xb
2366,,b09rg93jsv
2367,,b0bqxn16sf
2368,,b09zt46n7h
2369,,b09tddj3wr
2370,,b0b62hwtny
2371,,b008ekr0ug
2372,,b01nafxb34
2373,,b098dm6xhc
2374,,b07mfzhz4f
2375,,b07tpgv2ph
2376,,b07q2zpy35
2377,,b01n76b2i0
2378,,b0c3fk86p6
2379,,b07ywpk8ts
2380,,b0868q71r6
2381,,b08zlfqy7r
2382,,b0725qktrt
2383,,b005g6tmc0
2384,,b08l8w14fk
2385,,b07q89swd2
2386,,b00ygihgky
2387,,b002pqzz98
2388,,b08kwt877m
2389,,b086d71pft
2390,,b0982xhzfh
2391,,b07ypw4lm7
2392,,b087j1qm4y
2393,,b01j7t4686
2394,,b01lwskw8a
2395,,b01lfg6mko
2396,,b0bjd45nfj
2397,,b001lk798e
2398,,b07dwpjy73
2399,,b0c5sw4lsk
2400,,b00cblw1x0
2401,,b0821vmk6p
2402,,b002y2ow6a
2403,,b09vd11n9f
2404,,b002rr9gi6
2405,,b0012829xk
2406,,b09d9957bb
2407,,b01d4h4zss
2408,,b0bgnldtl6
2409,,b08mkq2xn6
2410,,b07h7hty2p
2411,,b0bgc38qd1
2412,,b09mf5ps9p
2413,,b07wx61wh3
2414,,b07f1ym26c
2415,,b000mdcae4
2416,,b00b5hdy6y
2417,,b06wgmhts7
2418,,b01n0ykzpg
2419,,b089vmg4k8
2420,,b085w2bl27
2421,,b00yz3wm4k
2422,,b09f5r9b4p
2423,,b00448ksme
2424,,b00e1c1hx2
2425,,b09znp9bb7
2426,,b0bthqfn77
2427,,b07cnrsr84
2428,,b077st7bmm
2429,,b072bq7b2t
2430,,b09kc33svb
2431,,b09hvtl924
2432,,b098q1jpqp
2433,,b07gshw951
2434,,b09sw71hc8
2435,,b0b94hxf2h
2436,,b07cync65h
2437,,b088ql5gn2
2438,,b084c5fmmg
2439,,b085ftx3g3
2440,,b01in7h53q
2441,,b08x41pnbh
2442,,b00d6cneqq
2443,,b01d5hecsk
2444,,b088zsqp3w
2445,,b07g4v87l7
2446,,b08xs5qqy9
2447,,b00jr5ad6a
2448,,b08lc8kcwv
2449,,b01c6xhu6k
2450,,b0785wxz1b
2451,,b07pytt64t
2452,,b000fatzr4
2453,,b006tjan26
2454,,b077f6wjws
2455,,b0bg4wsqms
2456,,b08t9l8kj2
2457,,b0067vjdao
2458,,b0bm2s31tb
2459,,b0by9mmpjm
2460,,b0bgyrpzhd
2461,,b098kqqmxb
2462,,b00im5tmze
2463,,b082zl4l96
2464,,b07r54s241
2465,,b0c3nj8mld
2466,,b08jlx2mk4
2467,,b09shffb8z
2468,,b07cqtthlv
2469,,b077rr9n55
2470,,b00a2gptc6
2471,,b01hj974h6
2472,,b07gb12jlm
2473,,b002ykvm92
2474,,b08y8krn28
2475,,b0bs2lmqlh
2476,,b07rlxqgw2
2477,,b07dmbyh4s
2478,,b0011ypw84
2479,,b086y1xy5r
2480,,b08d7fhqhp
2481,,b0013valok
2482,,b000if8o1o
2483,,b0c8vfggf6
2484,,b003b22nxq
2485,,b0bw3vvs2x
2486,,b01erm6o56
2487,,b093srmk15
2488,,b07bzhjnb8
2489,,b0b1j7j4jk
2490,,b07n841w37
2491,,b0c629flzh
2492,,b0c74mgp4h
2493,,b00ciu93te
2494,,b09b2hxgl1
2495,,b071v4syvm
2496,,b0bn3hhsnd
2497,,b0bs2x94dh
2498,,b07qnv78wm
2499,,b089nflc4p
2500,,b07rp7nfmv
2501,,b01n5pfi5p
2502,,b00snoki4i
2503,,b01mz90c1c
2504,,b081db87c2
2505,,b0b54t6wyx
2506,,b072qrlfhv
2507,,b012ty1oxq
2508,,b013ynzz9u
2509,,b0brz6h4b6
2510,,b099m7288n
2511,,b00q25kmb4
2512,,b07v4njq1b
2513,,b0039v1qs2
2514,,b07zkfdkml
2515,,b08xys59s8
2516,,b07krmhnfd
2517,,b099kvhdvf
2518,,b07l6ry3hm
2519,,b01m4rh8ra
2520,,b0blqlh29m
2521,,b095kf6jrl
2522,,b077g466qf
2523,,b09qkw8d5f
2524,,b09g7496ty
2525,,b001g6vtse
2526,,b08jv9qcbk
2527,,b07y5l6xym
2528,,b0c5xrf32p
2529,,b08q458v8p
2530,,b08ckgq26y
2531,,b004s3nqcy
2532,,b07fk7mkxn
2533,,b000nd1y4a
2534,,b01lxqvwrb
2535,,b075kq8fb4
2536,,b09b3fnjsg
2537,,b0by8r15lm
2538,,b07zk5vzp6
2539,,b004etlffw
2540,,b09tk7tgm5
2541,,b08d8q285w
2542,,b003fssxzi
2543,,b0b38v73dp
2544,,b00b9jiffi
2545,,b0839mnjfr
2546,,b0c621yg13
2547,,b01aqbau48
2548,,b01lzamtun
2549,,b0blmhcpkz
2550,,b0bjzk8frh
2551,,b07hhxz2g3
2552,,b08wkp2x49
2553,,b00b8g0pvy
2554,,b09wrfknzg
2555,,b088wng7k7
2556,,b08gs5m72n
2557,,b0cbqchqk1
2558,,b07g7v6nb4
2559,,b0986zjc1j
2560,,b07mpnc6jb
2561,,b01lvwg3ww
2562,,b0795fvjhn
2563,,b092j4g2s8
2564,,b00cqljesu
2565,,b07t1vzckd
2566,,b0b9c97x5k
2567,,b099rcgmsv
2568,,b00bpmh3e8
2569,,b07qdms4st
2570,,b002f9myfi
2571,,b092zgpxmy
2572,,b07f9m3vfz
2573,,b09j4w85wz
2574,,b0c4ty4zrq
2575,,b01f7ulp7e
2576,,b0999btdjb
2577,,b004bdp692
2578,,b0946htplr
2579,,b082p55fpd
2580,,b00196y8d4
2581,,b08pkys9ng
2582,,b0bfmmr64h
2583,,b0bnwwl8l1
2584,,b08fd28l2p
2585,,b0000cftv3
2586,,b0bmqgcvw8
2587,,b09mksh97g
2588,,b07t5pm2k3
2589,,b07f2rzrjw
2590,,b07xdtb1ps
2591,,b000glpqra
2592,,b0c2ynyn6h
2593,,b07d6yj5ct
2594,,b0834zpsmh
2595,,b0bvknkk5n
2596,,b0c4dxk627
2597,,b0byd2zt2p
2598,,b007m6g5wc
2599,,b07bytrjyr
2600,,b01ly0wm4a
2601,,b0bv23htsw
2602,,b00061u43q
2603,,b08g4vmgvj
2604,,b01nbpobtn
2605,,b0076xbn8c
2606,,b003y3azri
2607,,b01255crty
2608,,b07sblm1ns
2609,,b0bzr7vdhm
2610,,b0061wkkr4
2611,,b019i35ka4
2612,,b00cbecptc
2613,,b00dv6sjfi
2614,,b09tx9vzy4
2615,,b08cnpw9lm
2616,,b01ax9sk1s
2617,,b005dklvws
2618,,b09xfw7rhj
2619,,b083b5nzzb
2620,,b07nk2tnmj
2621,,b08p7vw82b
2622,,b08sr141sq
2623,,b014zw46vw
2624,,b01m07p108
2625,,b00twtjejs
2626,,b00167t81s
2627,,b09t68nlnr
2628,,b001ms6t8g
2629,,b00l27kmbc
2630,,b0bdld4lb2
2631,,b07vjmdfst
2632,,b08nbb13pf
2633,,b008lid47o
2634,,b09st3lbr5
2635,,b017l7ee9m
2636,,b077nm8klm
2637,,b0btrnc8ln
2638,,b0957y7zs7
2639,,b07d6bbqby
2640,,b0bb8fky17
2641,,b07wrz1pcr
2642,,b09hjrdywx
2643,,b06xgrr4jh
2644,,b07jm2xqqj
2645,,b08qlmdnqz
2646,,b0brwwsggl
2647,,b00004z0jd
2648,,b07dnvwl4d
2649,,b076dvr42m
2650,,b0bs69shy6
2651,,b0919ds37y
2652,,b0c591dbws
2653,,b011j8g186
2654,,b07ncqwcqs
2655,,b00bj86mtk
2656,,b08hd86kp4
2657,,b00zszgrsq
2658,,b09p8hvcrz
2659,,b01m5fe8ix
2660,,b07kxf6cmz
2661,,b06w9nhb31
2662,,b07fpwt8kz
2663,,b01ioix8ki
2664,,b07cdddn25
2665,,b0bvmgwkls
2666,,b076pp724k
2667,,b088b6436q
2668,,b09l12bx9r
2669,,b072lpc8xn
2670,,b00ks06zpg
2671,,b00okp2zs6
2672,,b082z796d6
2673,,b01hp3k4pa
2674,,b08f4zm2ql
2675,,b0c3hrd7qt
2676,,b07bwzdch6
2677,,b08bzm7ftt
2678,,b00i9vp6jc
2679,,b01lvxe68w
2680,,b0c7jjtvnt
2681,,b07j4lcc9k
2682,,b0c5mt3rtq
2683,,b002s51rqg
2684,,b07h57zmtm
2685,,b07ddw4rkm
2686,,b07jr9qxk4
2687,,b08g8pt65q
2688,,b01g9tqr4i
2689,,b093pvpkm9
2690,,b08jtfv2wy
2691,,b088l5pfkm
2692,,b00nzllejm
2693,,b08vy4c7mf
2694,,b08r6smsxs
2695,,b001fyyfaq
2696,,b08ffpnj12
2697,,b01k3t6i44
2698,,b08jgw7tk7
2699,,b07c2qzdwm
2700,,b000jzzil2
2701,,b09l58bgkp
2702,,b001689lak
2703,,b07c7n3fyj
2704,,b0bn7jrh15
2705,,b07w2vl332
2706,,b00eqc4koa
2707,,b07dch9qst
2708,,b093kjlp6x
2709,,b007kawfqu
2710,,b0btrwvzb2
2711,,b001fb5k8a
2712,,b005a5cxb4
2713,,b095lnhqml
2714,,b07wtjyrkp
2715,,b00j83zrxa
2716,,b074w1wmqf
2717,,b06xdk9d8n
2718,,b095lz51rf
2719,,b0b2tm98td
2720,,b07cbv3r8x
2721,,b076gm63nr
2722,,b007vg761c
2723,,b07bgwvy6h
2724,,b0c1j9t7vl
2725,,b07bndhq9y
2726,,b0cdmh7mzv
2727,,b000bi22uw
2728,,b07xkz3ybk
2729,,b0125197dm
2730,,b07cqyrpb5
2731,,b07kmdvt9w
2732,,b088d5kh2k
2733,,b09x9lrfr5
2734,,b0b93wjzry
2735,,b071lnhbr5
2736,,b097rmbnqx
2737,,b07t6xv8gd
2738,,b07mzjk7x3
2739,,b087tg1n56
2740,,b0b71426xm
2741,,b09jyjyfrb
2742,,b00hjiyc7i
2743,,b094y2vj1b
2744,,b0771qdby5
2745,,b09f5r7x4f
2746,,b0bnb8dv8y
2747,,b09vdd2nc2
2748,,b00322y9qy
2749,,b0968xmrdh
2750,,b0bt8knfld
2751,,b06xygrkq8
2752,,b08539drq9
2753,,b0bwjgngm3
2754,,b07c9gmdbl
2755,,b0bhdwkrxk
2756,,b01mygomgz
2757,,b0733g5hmp
2758,,b07d29y53j
2759,,b07dlsqfx9
2760,,b0793nvsvz
2761,,b0839fjrgy
2762,,b00r1qsdt6
2763,,b089nd4hs4
2764,,b07fm7p4f4
2765,,b07jmmz25f
2766,,b01c08m4a8
2767,,b01h0f6l78
2768,,b00bbgxbte
2769,,b07f1m567g
2770,,b07t6kvyz1
2771,,b0cb52sh37
2772,,b0br4c1gkm
2773,,b09nmvx5hd
2774,,b0c1yt2w17
2775,,b009wzloao
2776,,b0174fd6hc
2777,,b01m8msig0
2778,,b005rrbm8k
2779,,b08nq2vfk3
2780,,b0b7j6n1x5
2781,,b005gpvn5k
2782,,b001ei2fqe
2783,,b08jtwfyq3
2784,,b004uej0zi
2785,,b07csm4vx9
2786,,b001qgeqlq
2787,,b0blnc8n99
2788,,b00m9fxfg0
2789,,b07tmqwl4v
2790,,b00nizgepy
2791,,b01ka7vza6
2792,,b06xy18x3k
2793,,b093137m9c
2794,,b0bz3sk12z
2795,,b09vf5z2jj
2796,,b005447jcy
2797,,b07b946mk6
2798,,b005a4omby
2799,,b089psj19z
2800,,b07lc52qbn
2801,,b017hvwxls
2802,,b08vjc6x68
2803,,b00310rdkg
2804,,b09w9d93w9
2805,,b01m0udxsr
2806,,b0982knk6b
2807,,b007yz7c3c
2808,,b06xxqsngx
2809,,b0188x172a
2810,,b08g1k7sq6
2811,,b08gby1vpq
2812,,b082xt5cl5
2813,,b001aq2p74
2814,,b00kouh16m
2815,,b0b94rxztn
2816,,b0777tgg94
2817,,b076vwdv7p
2818,,b07rnm12th
2819,,b0c5l56d1y
2820,,b08bjbyyxs
2821,,b07g6rk2wy
2822,,b071sdljz3
2823,,b0c5m24vl2
2824,,b07zj572gx
2825,,b07gsw2fsv
2826,,b07858j3tl
2827,,b0bjk937xs
2828,,b091dc5znv
2829,,b009ea1ah4
2830,,b08c5c8hsq
2831,,b0777zv1gx
2832,,b00133krk6
2833,,b07tyykd99
2834,,b00j051bcm
2835,,b01gvmw044
2836,,b0bgrzsclr
2837,,b07mlbt5pv
2838,,b00pgoyng2
2839,,b003k0ddp6
2840,,b0c7fmpszn
2841,,b00bixmdas
2842,,b085dffnpy
2843,,b085tll9n1
2844,,b0844kncnk
2845,,b07qxxpzlr
2846,,b074qwd7v2
2847,,b005pqagia
2848,,b083xlfc12
2849,,b0827bgq14
2850,,b003ve16im
2851,,b08k8txygj
2852,,b08g13zp1r
2853,,b072xbg434
2854,,b07f71c97b
2855,,b083lh2p3r
2856,,b07rrd87hl
2857,,b000bwi446
2858,,b07pmfltbh
2859,,b079qg8ccs
2860,,b08mx15gpn
2861,,b071cmsnby
2862,,b01cn0eqhc
2863,,b075qzfqrw
2864,,b000ghlmi6
2865,,b08pyxydwx
2866,,b0bcr7sfhn
2867,,b0bbkh34lj
2868,,b0b9yzsk78
2869,,b0c239w88m
2870,,b0c6yqjznk
2871,,b082p7kk6j
2872,,b001fb4z0o
2873,,b005gl5rxi
2874,,b014wu7uyw
2875,,b0by8qs3nk
2876,,b0916bp25w
2877,,b00s3f13pu
2878,,b00470993s
2879,,b09xfh65xd
2880,,b09nfgxgjh
2881,,b086v7xx7t
2882,,b002it6x4i
2883,,b00j516zae
2884,,b089qvyx69
2885,,b07n7l1jpy
2886,,b0bn65rx5g
2887,,b09xn6r3tg
2888,,b0b1pw6xsl
2889,,b08xlkn47m
2890,,b098x8x213
2891,,b07vy6wdjm
2892,,b01fstcc08
2893,,b0bxtb4mw4
2894,,b074qgll38
2895,,b076ct41gm
2896,,b081cg45rj
2897,,b07xzt7glv
2898,,b014z0hgoi
2899,,b09wmw8jf6
2900,,b074dt3cwt
2901,,b0c1pgn82k
2902,,b07t4jjrsx
2903,,b0c9c2hqz3
2904,,b0b3x2ydgp
2905,,b00cro22ps
2906,,b092vqrb1g
2907,,b091t9q59y
2908,,b000hx1rny
2909,,b00lbgcp82
2910,,b00dy4s2ya
2911,,b07vc9c3f9
2912,,b08pcm1s2s
2913,,b0819mtlkj
2914,,b008zvt2gy
2915,,b00l5x0xus
2916,,b00psddkaq
2917,,b00g97uxb4
2918,,b0bj8mkqc4
2919,,b07bpswdnb
2920,,b0b76g1hmc
2921,,b00doa9xtm
2922,,b07cm4tdww
2923,,b08bxcyqt1
2924,,b0918yhhj7
2925,,b07jv8wdfn
2926,,b07n96frkc
2927,,b0bn641lmp
2928,,b0btbj1n9z
2929,,b08ffj782l
2930,,b08tfjtmjl
2931,,b0bthj1mnk
2932,,b095kny7l1
2933,,b0bhtcrjrg
2934,,b0c3y5fpb1
2935,,b073ty98x7
2936,,b0bztxwqjx
2937,,b08mxs6hrx
2938,,b09jp11gwh
2939,,b004aqj7uy
2940,,b0c3h7535h
2941,,b07284pvh9
2942,,b01m5kqtsx
2943,,b002xohzuo
2944,,b09184dhtx
2945,,b00c4k483y
2946,,b081dx7bwc
2947,,b00mq2190k
2948,,b001hx3buk
2949,,b002bc3iww
2950,,b08cxtx33p
2951,,b09llz1hd4
2952,,b09v1t46r2
2953,,b07dg2trqv
2954,,b00ogkynf8
2955,,b0994q9zby
2956,,b01cdeoacy
2957,,b00vgr1wrq
2958,,b007kre9jo
2959,,b0976bqc93
2960,,b01lt5jp7s
2961,,b005z5qg76
2962,,b07r5hkv58
2963,,b0bn7qv1yp
2964,,b0c3ncjtzr
2965,,b004simlde
2966,,b07qcqlwd5
2967,,b08xln89gp
2968,,b0bg16fb5z
2969,,b07f1fjnkw
2970,,b00tn5yr34
2971,,b07rgwwzr6
2972,,b07rbl67qc
2973,,b00cznhjt0
2974,,b071h1wxhc
2975,,b0bgqm64vv
2976,,b0bcqnmhbl
2977,,b078b81m64
2978,,b07676xqn2
2979,,b003w0auq4
2980,,b007y5sw86
2981,,b0859jz2t7
2982,,b08s7h6m6c
2983,,b00soqx22a
2984,,b0btrv8dvx
2985,,b082lqtp9j
2986,,b077kr9x52
2987,,b004zkspm6
2988,,b08297n9q7
2989,,b08d8pfzvc
2990,,b06y1xg9sr
2991,,b07ttm6zyx
2992,,b0bhj5r1l2
2993,,b09pdkj9vn
2994,,b09jf9hdb1
2995,,b09y1swv85
2996,,b0bch2nlgj
2997,,b00d7ejjki
2998,,b08222yfyk
2999,,b000gow0gm
3000,,b00gw72m7e
3001,,b096m95wg7
3002,,b08nkbw7v4
3003,,b07x3rthmc
3004,,b08nx2x3v4
3005,,b0c1cklfyr
3006,,b00aivt6qu
3007,,b07ync5hnp
3008,,b07rc8bwjk
3009,,b099wryg65
3010,,b09h3cts95
3011,,b01eu84kda
3012,,b09f2dqrdl
3013,,b0cfv4tj1k
3014,,b004nx3vii
3015,,b07tdcvx88
3016,,b0bsfdkdt5
3017,,b0bnkhjcbh
3018,,b07jy9nmg9
3019,,b07jgkbtp2
3020,,b00klxvgvi
3021,,b08nx13kd6
3022,,b091cjksmh
3023,,b01m271fd8
3024,,b0bjpfrmf4
3025,,b07vt4s4kl
3026,,b0blhznmgp
3027,,b00blfaey0
3028,,b00ey65ob6
3029,,b07r9qmmp6
3030,,b000rodbzk
3031,,b003xywyk4
3032,,b0bprp7htp
3033,,b002xmehz2
3034,,b09c166kjs
3035,,b08w6b9ww9
3036,,b000ms24mw
3037,,b007nihlze
3038,,b083mnky5p
3039,,b06y2sgtly
3040,,b07vx5v61d
3041,,b00ghqonwm
3042,,b0797j6nsk
3043,,b0002knqc2
3044,,b01m1coov7
3045,,b07vmcntqd
3046,,b07vpxbbcm
3047,,b0bq5kmdbb
3048,,b000mirepo
3049,,b072lnpbzx
3050,,b07gwckhpv
3051,,b01lz32s3s
3052,,b0762h4zf7
3053,,b07pskk7sk
3054,,b08f58wt8d
3055,,b07f8hgjpr
3056,,b09b1twcfs
3057,,b08d93b8th
3058,,b09cprtcs4
3059,,b000p9gwgw
3060,,b074d21lj8
3061,,b00b82gw92
3062,,b0bnbjq4w9
3063,,b092sdbpzk
3064,,b0bnp6t2ct
3065,,b0bg7q4t3v
3066,,b09bdtsvxj
3067,,b0c1kydf51
3068,,b0000cfshx
3069,,b0blw8rmzg
3070,,b00e1ow7mu
3071,,b071fgzqvr
3072,,b08t8yk2f2
3073,,b000ra6gmy
3074,,b07m98hp7h
3075,,b01lyne06e
3076,,b071rnrrgm
3077,,b0b7r19l7r
3078,,b00518bqd6
3079,,b0b817w8j6
3080,,b003m0lsni
3081,,b07w1pcccs
3082,,b0007kqzx4
3083,,b082d65j2j
3084,,b01dzpl30m
3085,,b07kx6p547
3086,,b08fzyym3g
3087,,b09xrrfb11
3088,,b0bnnx28bb
3089,,b0bf4gqg5h
3090,,b077vbzq3y
3091,,b07xsjzk4q
3092,,b074b8c24q
3093,,b08shrk7kl
3094,,b09hn2m3mv
3095,,b082x4x126
3096,,b07hfplkbl
3097,,b0bdd4m21s
3098,,b07myb73wz
3099,,b0bbkrjwtx
3100,,b0bh5qm4h3
3101,,b07twftpsj
3102,,b00xhuw3oq
3103,,b08yy9lbh8
3104,,b013ih9lem
3105,,b00004spdh
3106,,b087nd86fc
3107,,b012jbxfiq
3108,,b07mrdlctw
3109,,b0073j97ri
3110,,b076zv3gwp
3111,,b0bqj2cqy5
3112,,b09q1xhrmy
3113,,b00vo1hfso
3114,,b0b9g18vcl
3115,,b07zk9tlt6
3116,,b0bbqhl9hq
3117,,b07vqpmvnt
3118,,b000fdzjg2
3119,,b087q5gqxj
3120,,b016db96tk
3121,,b0b6264bzf
3122,,b07c28cqrf
3123,,b087cd89gm
3124,,b0c69kvgk6
3125,,b07bbkx65m
3126,,b000owb3wi
3127,,b09srxzwgr
3128,,b00de1cars
3129,,b01h9w6avo
3130,,b018u6zd2u
3131,,b07dj96f47
3132,,b07yntqkyl
3133,,b07rgx1v79
3134,,b08k8fzhn6
3135,,b08qmx96jh
3136,,b0039sluhm
3137,,b003mb08jc
3138,,b0b9hsrlnf
3139,,b07stcm46t
3140,,b00bzfw5gq
3141,,b09shglqn7
3142,,b01lx6trs5
3143,,b0773dz3sh
3144,,b0811c4mgt
3145,,b083hgqxr2
3146,,b07nqk9tt4
3147,,b0brcs6lvn
3148,,b000e5bide
3149,,b003mufx8e
3150,,b0b6d1bsk7
3151,,b0br3kt12c
3152,,b08k2zhkl2
3153,,b001j6o6fe
3154,,b001l2gre4
3155,,b0bkxwlkpw
3156,,b003f6ei2c
3157,,b08pp1hmsr
3158,,b09m31x6m5
3159,,b07q1mgq54
3160,,b07cl5jkjg
3161,,b09xt8frft
3162,,b0c5tcz11w
3163,,b07y5qsymr
3164,,b07c1xcvvg
3165,,b09szc2qnb
3166,,b004i2e976
3167,,b0bn5fxp4y
3168,,b08bstwfml
3169,,b07mbk1fk1
3170,,b089rlp7ym
3171,,b0b2913db4
3172,,b01kd6ijto
3173,,b000wsbx56
3174,,b072lv4pcv
3175,,b09fkbrnrg
3176,,b008jbjr9w
3177,,b005ua2z7q
3178,,b00h2qgj5a
3179,,b0bpsyygwq
3180,,b09dylnpz8
3181,,b01cij812o
3182,,b0c3s4hv26
3183,,b01cj8j4gq
3184,,b08lc5yb7j
3185,,b0b2zjc221
3186,,b08317wfrl
3187,,b00ggt293k
3188,,b0c43xft3r
3189,,b09mn8163c
3190,,b01n9j2gyi
3191,,b0b6qlschy
3192,,b0063mx2hm
3193,,b0bjqgbrtr
3194,,b07zctmq4v
3195,,b0c5w2gpdq
3196,,b092jftjbt
3197,,b07y3vqb48
3198,,b08635wswf
3199,,b077d11nl1
3200,,b01nbuavxh
3201,,b000o5izai
3202,,b0c4179xg7
3203,,b00sgi7v4q
3204,,b072q65fv6
3205,,b0c5lfk8yy
3206,,b085mhjqyf
3207,,b089nrxl87
3208,,b07dfgqg3j
3209,,b00thkwaei
3210,,b07wjkxgkd
3211,,b0995y63d7
3212,,b072ncddn4
3213,,b06xcmqf44
3214,,b0c2fjzf6j
3215,,b07d8jt6cf
3216,,b0989tttft
3217,,b08mvbxljh
3218,,b08bxl8pvv
3219,,b07k2tddc1
3220,,b009z06uy6
3221,,b07kfr7q67
3222,,b0b35z89rw
3223,,b00o5kkd6m
3224,,b0btkqnsqw
3225,,b01lxooxsl
3226,,b071ktncsc
3227,,b0bv27g51k
3228,,b004jpu6xi
3229,,b016cue732
3230,,b07nyxvpys
3231,,b01hihf9su
3232,,b003rrn87a
3233,,b089mwybq3
3234,,b0b31g5mdr
3235,,b0822wlg9j
3236,,b09wx7vjr7
3237,,b07t3y867n
3238,,b0b7q9jh9c
3239,,b09zn5b1kd
3240,,b08bz98rgz
3241,,b0792hv5yz
3242,,b0bbjh239y
3243,,b07gsylpjn
3244,,b09bmyfw7j
3245,,b01mzx2lsj
3246,,b07tfk2msw
3247,,b012up6wtk
3248,,b00yfbgriy
3249,,b0bg339r96
3250,,b09nprpywf
3251,,b017cyf98o
3252,,b000e3zf76
3253,,b004hgg4bc
3254,,b09c5z7s3z
3255,,b01n343fqz
3256,,b09t2lgybx
3257,,b0c21zqf7b
3258,,b07qm9pdwh
3259,,b0bsfhvr7y
3260,,b07wqhglsx
3261,,b07tmrpb83
3262,,b06y3xs9pc
3263,,b002b2ydr6
3264,,b0017psh9i
3265,,b0bdk2klj5
3266,,b06xkwpw9p
3267,,b00n48m0oo
3268,,b0bpsz9m1m
3269,,b076tm885s
3270,,b0b5mn3p9x
3271,,b08t6ws494
3272,,b0b9qpm2ml
3273,,b0bvqypwpx
3274,,b073m6qcck
3275,,b08bj6d95s
3276,,b0bxfss7gf
3277,,b09mlqsfjs
3278,,b0bl1tqngs
3279,,b01ht5m6k0
3280,,b08t5tzrzc
3281,,b07v54sbvx
3282,,b09rtldr3g
3283,,b07x3tk9sx
3284,,b0cbpwyb3m
3285,,b08t6bjw2n
3286,,b01m0672si
3287,,b07yd6r7b5
3288,,b00xzx394i
3289,,b07cvr8hzc
3290,,b08gm6csfm
3291,,b002tz04jg
3292,,b07gt9jq2h
3293,,b00t3ju7u2
3294,,b08ftfgxmp
3295,,b00zxvpyum
3296,,b09qt2lwkz
3297,,b0bzpdscmf
3298,,b0br4qmy66
